,Name,Link
1220,Michael Bross,https://scholar.google.com//citations?hl=en&user=437zDGUAAAAJ
1221,Hasib Zunair,https://scholar.google.com//citations?hl=en&user=A_0zJN0AAAAJ
1222,Tayline Medeiros,https://scholar.google.com//citations?hl=en&user=qvg3rmYAAAAJ
1223,Debdeep Chatterjee,https://scholar.google.com//citations?hl=en&user=sZPWZcAAAAAJ
1224,Mohammad Jeihoonian,https://scholar.google.com//citations?hl=en&user=UiVtyigAAAAJ
1225,Mawuena Ivanna Adzoa Badasu,https://scholar.google.com//citations?hl=en&user=tweM4tsAAAAJ
1226,Hang Xu,https://scholar.google.com//citations?hl=en&user=-GmwEjUAAAAJ
1227,Nick Nobile,https://scholar.google.com//citations?hl=en&user=6mHGYKUAAAAJ
1228,Sandra Chang-Kredl,https://scholar.google.com//citations?hl=en&user=3ZkD8uAAAAAJ
1229,Iman Saboori,https://scholar.google.com//citations?hl=en&user=J4TD8HcAAAAJ
1230,Hamid Khorrami,https://scholar.google.com//citations?hl=en&user=k5Ll9bAAAAAJ
1231,Danielle Dennie,https://scholar.google.com//citations?hl=en&user=p6DpfxEAAAAJ
1232,Laurel Young,https://scholar.google.com//citations?hl=en&user=jtuNTgMAAAAJ
1233,Damba Lkhagvasuren,https://scholar.google.com//citations?hl=en&user=dN-H6SgAAAAJ
1234,Hadeel El-Kassabi,https://scholar.google.com//citations?hl=en&user=ERtIOcMAAAAJ
1235,Heike Neumann,https://scholar.google.com//citations?hl=en&user=9nTJ5LsAAAAJ
1236,Cael M. Keegan,https://scholar.google.com//citations?hl=en&user=cFuuIqwAAAAJ
1237,Amanda L. McGowan,https://scholar.google.com//citations?hl=en&user=vuVpPkoAAAAJ
1238,Esmaeil Naderi,https://scholar.google.com//citations?hl=en&user=r-wEUegAAAAJ
1239,Wynnpaul Varela,https://scholar.google.com//citations?hl=en&user=Add8jwIAAAAJ
1240,Csaba Nikolenyi,https://scholar.google.com//citations?hl=en&user=U5gOvewAAAAJ
1241,Wajeeh Elali,https://scholar.google.com//citations?hl=en&user=DcyMpN0AAAAJ
1242,Ted McCormick,https://scholar.google.com//citations?hl=en&user=_nO0J84AAAAJ
1243,Qi Feng,https://scholar.google.com//citations?hl=en&user=ZOaacl4AAAAJ
1244,Zubi Sadiq,https://scholar.google.com//citations?hl=en&user=6_PSXyIAAAAJ
1245,Arusharka Sen,https://scholar.google.com//citations?hl=en&user=CJWKvHAAAAAJ
1246,Patrick McDonagh,https://scholar.google.com//citations?hl=en&user=5onYWk0AAAAJ
1247,Daria Terekhov,https://scholar.google.com//citations?hl=en&user=dLTQKVoAAAAJ
1248,Denis Pankratov,https://scholar.google.com//citations?hl=en&user=WDqm7HgAAAAJ
1249,James P Freeman,https://scholar.google.com//citations?hl=en&user=kgPoLxAAAAAJ
1250,Zheng Wang,https://scholar.google.com//citations?hl=en&user=eUNV6-kAAAAJ
1251,Zouhair Briqech,https://scholar.google.com//citations?hl=en&user=-UT8398AAAAJ
1252,Susan Liscouet-Hanke,https://scholar.google.com//citations?hl=en&user=9obvoF4AAAAJ
1253,Hani Sami,https://scholar.google.com//citations?hl=en&user=hS7nwPQAAAAJ
1254,Gaith Rjoub,https://scholar.google.com//citations?hl=en&user=vBoKoxUAAAAJ
1255,Ahmadreza Abazari,https://scholar.google.com//citations?hl=en&user=z6SzQyQAAAAJ
1256,Wenjun Ye,https://scholar.google.com//citations?hl=en&user=nAN80VEAAAAJ
1257,Taoufik Bdiri,https://scholar.google.com//citations?hl=en&user=-zmSXsoAAAAJ
1258,Jooseop Lim,https://scholar.google.com//citations?hl=en&user=CilpUswAAAAJ
1259,Pankaj Kamthan,https://scholar.google.com//citations?hl=en&user=UvRMgEcAAAAJ
1260,Abbas Javadtalab,https://scholar.google.com//citations?hl=en&user=A-6qSycAAAAJ
1261,Sozos N. Michaelides,https://scholar.google.com//citations?hl=en&user=yr5YwFIAAAAJ
1262,Chirag Desai,https://scholar.google.com//citations?hl=en&user=oIKrwRcAAAAJ
1263,Anna Kruzynski,https://scholar.google.com//citations?hl=en&user=o9BYBG4AAAAJ
1264,Suryadipta Majumdar,https://scholar.google.com//citations?hl=en&user=S4x0by4AAAAJ
1265,Stephanie T Gumuchian,https://scholar.google.com//citations?hl=en&user=Liy0eRcAAAAJ
1266,Rodrigo Morales,https://scholar.google.com//citations?hl=en&user=AnnF3rYAAAAJ
1267,Hamid Jafari,https://scholar.google.com//citations?hl=en&user=Z_moZmMAAAAJ
1268,Seyed Hamid Safiabadi Tali,https://scholar.google.com//citations?hl=en&user=Dpf2EdoAAAAJ
1269,Laya Parvizsedghy,https://scholar.google.com//citations?hl=en&user=3CIdYn8AAAAJ
1270,Yu-Shan Hsu,https://scholar.google.com//citations?hl=en&user=4Wg9xOkAAAAJ
1271,Mahmoud Elsaadany,https://scholar.google.com//citations?hl=en&user=9JX5elcAAAAJ
1272,Julie Corrigan,https://scholar.google.com//citations?hl=en&user=-MgdX-oAAAAJ
1273,Nawrin Anwar,https://scholar.google.com//citations?hl=en&user=9Z3O_GwAAAAJ
1274,Bahar Sateli,https://scholar.google.com//citations?hl=en&user=rIAJF9EAAAAJ
1275,Simone Brugiapaglia,https://scholar.google.com//citations?hl=en&user=UlJzclQAAAAJ
1276,Sarah Turner,https://scholar.google.com//citations?hl=en&user=TQ8lQ_YAAAAJ
1277,Farzad Ghodoosi,https://scholar.google.com//citations?hl=en&user=M7YGzVsAAAAJ
1278,MANJEET KAUR,https://scholar.google.com//citations?hl=en&user=80cFd2sAAAAJ
1279,Manal El Tanab,https://scholar.google.com//citations?hl=en&user=lTCl-c8AAAAJ
1280,Jayan Ozhikandathil,https://scholar.google.com//citations?hl=en&user=-u4A8lEAAAAJ
1281,Aurore A. Perrault,https://scholar.google.com//citations?hl=en&user=-tQFCn8AAAAJ
1282,Ulf Hlobil,https://scholar.google.com//citations?hl=en&user=pMPoThoAAAAJ
1283,Ahmed Saleh Bataineh,https://scholar.google.com//citations?hl=en&user=tAvnmpIAAAAJ
1284,Mojtaba Malayeri,https://scholar.google.com//citations?hl=en&user=16v3ZU4AAAAJ
1285,Hatem Alrawashdeh,https://scholar.google.com//citations?hl=en&user=SpU3JicAAAAJ
1286,Mohamed Eldesouki,https://scholar.google.com//citations?hl=en&user=kilUJ5kAAAAJ
1287,Firas Sedki,https://scholar.google.com//citations?hl=en&user=IkB9whcAAAAJ
1288,Suchit Ahuja,https://scholar.google.com//citations?hl=en&user=eFoxATEAAAAJ
1289,Mirata Hosseini,https://scholar.google.com//citations?hl=en&user=wc1JVKIAAAAJ
1290,David I Pickup,https://scholar.google.com//citations?hl=en&user=yDXp_GcAAAAJ
1291,Abobakr Al-Sakkaf,https://scholar.google.com//citations?hl=en&user=wHZVPCgAAAAJ
1292,Rucsandra Moldovan,https://scholar.google.com//citations?hl=en&user=g77fjMMAAAAJ
1293,Colin Scott,https://scholar.google.com//citations?hl=en&user=lAwl1lUAAAAJ
1294,Yang Lu,https://scholar.google.com//citations?hl=en&user=pVCspYkAAAAJ
1295,Paola A. Rojas-Gutierrez,https://scholar.google.com//citations?hl=en&user=y-2agGQAAAAJ
1296,Elena Razlogova,https://scholar.google.com//citations?hl=en&user=InspOKQAAAAJ
1297,Masoud Hemmatian,https://scholar.google.com//citations?hl=en&user=13VOQ-EAAAAJ
1298,Donald W. de Guerre,https://scholar.google.com//citations?hl=en&user=FTTT7NMAAAAJ
1299,Stefanie L. Lavoie,https://scholar.google.com//citations?hl=en&user=JRS9DMoAAAAJ
1300,Khan Zeb,https://scholar.google.com//citations?hl=en&user=wi_goPQAAAAJ
1301,Dianne Cmor,https://scholar.google.com//citations?hl=en&user=QLMIQGYAAAAJ
1302,Heather Igloliorte,https://scholar.google.com//citations?hl=en&user=0qr_kj8AAAAJ
1303,Hayat Mahdjoub,https://scholar.google.com//citations?hl=en&user=8zlDA4sAAAAJ
1304,Masood shamsaiee,https://scholar.google.com//citations?hl=en&user=7BeRoW4AAAAJ
1305,Masoud Babaei,https://scholar.google.com//citations?hl=en&user=AbzCuFMAAAAJ
1306,Melanie Hazlett,https://scholar.google.com//citations?hl=en&user=kmRC8HQAAAAJ
1307,Nima Pourtolami,https://scholar.google.com//citations?hl=en&user=wB1IrXoAAAAJ
1308,Ahmed Abdelkhalek,https://scholar.google.com//citations?hl=en&user=QgNvSMcAAAAJ
1309,Kejia Ding,https://scholar.google.com//citations?hl=en&user=lJ-XfIAAAAAJ
1310,Kamal Al-Haddad,https://scholar.google.com//citations?hl=en&user=T1eNGVgAAAAJ
1311,Ambrish Chandra,https://scholar.google.com//citations?hl=en&user=G2GdlWMAAAAJ
1312,Robert Sabourin,https://scholar.google.com//citations?hl=en&user=l33dD0wAAAAJ
1313,Alain Abran,https://scholar.google.com//citations?hl=en&user=JcyHeLYAAAAJ
1314,Jacques A. de Guise,https://scholar.google.com//citations?hl=en&user=JMQcz58AAAAJ
1315,Mohamed Cheriet,https://scholar.google.com//citations?hl=en&user=oG89PhIAAAAJ
1316,Georges Kaddoum,https://scholar.google.com//citations?hl=en&user=-6bzf54AAAAJ
1317,Ornwipa Thamsuwan,https://scholar.google.com//citations?hl=en&user=-AQW08sAAAAJ
1318,Pierre Dumouchel,https://scholar.google.com//citations?hl=en&user=QEY_3ZwAAAAJ
1319,Mohammad Jahazi,https://scholar.google.com//citations?hl=en&user=S-YilVXZX_sC
1320,Gaixia Zhang,https://scholar.google.com//citations?hl=en&user=6XVfQdsAAAAJ
1321,Sylvain Bouix,https://scholar.google.com//citations?hl=en&user=W9SGf20AAAAJ
1322,Maarouf Saad,https://scholar.google.com//citations?hl=en&user=mL5nM4sAAAAJ
1323,Michel A. Huneault,https://scholar.google.com//citations?hl=en&user=IkNsH2oAAAAJ
1324,Adrian Ilinca,https://scholar.google.com//citations?hl=en&user=DDFQllIAAAAJ
1325,Francois Brissette,https://scholar.google.com//citations?hl=en&user=IfOOiC4AAAAJ
1326,Dominic Deslandes,https://scholar.google.com//citations?hl=en&user=M2U5ckgAAAAJ
1327,Ilian Bonev,https://scholar.google.com//citations?hl=en&user=YdVfbUgAAAAJ
1328,Eric Granger,https://scholar.google.com//citations?hl=en&user=TmfbdagAAAAJ
1329,Vladimir Brailovski,https://scholar.google.com//citations?hl=en&user=tUXhElQAAAAJ
1330,Samira Ebrahimi Kahou,https://scholar.google.com//citations?hl=en&user=F99FuaAAAAAJ
1331,Omar Chaallal,https://scholar.google.com//citations?hl=en&user=H9fzEAwAAAAJ
1332,Philippe Bocher,https://scholar.google.com//citations?hl=en&user=9ToVWn0AAAAJ
1333,Christian Desrosiers,https://scholar.google.com//citations?hl=en&user=XJ0jF3gAAAAJ
1334,Ruxandra Mihaela Botez,https://scholar.google.com//citations?hl=en&user=YkGpo9cAAAAJ
1335,Ali Gharbi,https://scholar.google.com//citations?hl=en&user=RHc86_EAAAAJ
1336,Francois Gagnon,https://scholar.google.com//citations?hl=en&user=0MzkYucAAAAJ
1337,Ali Ouni,https://scholar.google.com//citations?hl=en&user=RHH5rtcAAAAJ
1338,Jean-Pierre Kenné,https://scholar.google.com//citations?hl=en&user=T3ZxKSAAAAAJ
1339,Pierre Bourque,https://scholar.google.com//citations?hl=en&user=6-X3908AAAAJ
1340,Thomas Marc,https://scholar.google.com//citations?hl=en&user=_gZU9eIAAAAJ
1341,Vincent Levesque,https://scholar.google.com//citations?hl=en&user=4PEigIAAAAAJ
1342,Alessandro Lameiras Koerich,https://scholar.google.com//citations?hl=en&user=kaUy9GEAAAAJ
1343,Nicole Demarquette,https://scholar.google.com//citations?hl=en&user=ADzmKZ8AAAAJ
1344,Michel Baraer,https://scholar.google.com//citations?hl=en&user=_Q8_heoAAAAJ
1345,Armin Jabbarzadeh,https://scholar.google.com//citations?hl=en&user=C7sZCZoAAAAJ
1346,Lerouge Sophie,https://scholar.google.com//citations?hl=en&user=w99ujiUAAAAJ
1347,Alain April,https://scholar.google.com//citations?hl=en&user=cmf0dJ4AAAAJ
1348,Jean-Marc Robert,https://scholar.google.com//citations?hl=en&user=6fcgU8QAAAAJ
1349,Michel Kadoch,https://scholar.google.com//citations?hl=en&user=eHnYjtEAAAAJ
1350,Michael J. McGuffin,https://scholar.google.com//citations?hl=en&user=6HubqR8AAAAJ
1351,Daniel R. Rousse,https://scholar.google.com//citations?hl=en&user=RyrZpcUAAAAJ
1352,Naouel Moha,https://scholar.google.com//citations?hl=en&user=C0j6heEAAAAJ
1353,Annie Levasseur,https://scholar.google.com//citations?hl=en&user=-KS_D5sAAAAJ
1354,Roberto Erick Lopez Herrejon,https://scholar.google.com//citations?hl=en&user=SsACdxUAAAAJ
1355,Victor Songmene,https://scholar.google.com//citations?hl=en&user=I4ySeVwAAAAJ
1356,Robert Hausler,https://scholar.google.com//citations?hl=en&user=KVFKZEQAAAAJ
1357,Aissaoui Rachid,https://scholar.google.com//citations?hl=en&user=s8myiAEAAAAJ
1358,Sylvain G. Cloutier,https://scholar.google.com//citations?hl=en&user=cY_A6F4AAAAJ
1359,Rami Langar,https://scholar.google.com//citations?hl=en&user=XZ5ReqoAAAAJ
1360,François Blanchard,https://scholar.google.com//citations?hl=en&user=-PLzXb8AAAAJ
1361,Marco Pedersoli,https://scholar.google.com//citations?hl=en&user=aVfyPAoAAAAJ
1362,Eric David,https://scholar.google.com//citations?hl=en&user=Lev2WhQAAAAJ
1363,Souheil Antoine Tahan,https://scholar.google.com//citations?hl=en&user=eLuOFDQAAAAJ
1364,Yvan Petit,https://scholar.google.com//citations?hl=en&user=nwYyekkAAAAJ
1365,Claudiane Ouellet-Plamondon,https://scholar.google.com//citations?hl=en&user=vPosGi0AAAAJ
1366,Claude Thibeault,https://scholar.google.com//citations?hl=en&user=yuqowQMAAAAJ
1367,Nicola Hagemeister,https://scholar.google.com//citations?hl=en&user=ib8lQ54AAAAJ
1368,Jean-Marc Desharnais,https://scholar.google.com//citations?hl=en&user=X1GJ1oYAAAAJ
1369,Louis Lamarche,https://scholar.google.com//citations?hl=en&user=Qm7PoN0AAAAJ
1370,Hamed Taheri,https://scholar.google.com//citations?hl=en&user=Q4faKQUAAAAJ
1371,Amin Chaabane,https://scholar.google.com//citations?hl=en&user=92UMyzIAAAAJ
1372,"Claude Y Laporte, PhD, D Honoris Causa",https://scholar.google.com//citations?hl=en&user=SZrH9lUAAAAJ
1373,Ricardo Izquierdo,https://scholar.google.com//citations?hl=en&user=6JFFF00AAAAJ
1374,ahmed ouammi,https://scholar.google.com//citations?hl=en&user=tiGdvF8AAAAJ
1375,Ouassima Akhrif,https://scholar.google.com//citations?hl=en&user=zbE4hzIAAAAJ
1376,Stéphane Coulombe,https://scholar.google.com//citations?hl=en&user=yDAEaxcAAAAJ
1377,Vincent Duchaine,https://scholar.google.com//citations?hl=en&user=E_ti0mMAAAAJ
1378,Daniel Forgues,https://scholar.google.com//citations?hl=en&user=FXCB-qwAAAAJ
1379,Marc Paquet,https://scholar.google.com//citations?hl=en&user=-M0U4_gAAAAJ
1380,Bora Ung,https://scholar.google.com//citations?hl=en&user=MqS1Lk8AAAAJ
1381,Charles Despins,https://scholar.google.com//citations?hl=en&user=_iDNBgwAAAAJ
1382,Richard Arsenault,https://scholar.google.com//citations?hl=en&user=yBhHfzYAAAAJ
1383,Marlene Sanjose,https://scholar.google.com//citations?hl=en&user=I59DxBkAAAAJ
1384,Ali Motamedi,https://scholar.google.com//citations?hl=en&user=UwD44RQAAAAJ
1385,Annie Poulin,https://scholar.google.com//citations?hl=en&user=VBosE3oAAAAJ
1386,"Jérémie Voix, P.Eng., Ph.D.",https://scholar.google.com//citations?hl=en&user=0l4qePIAAAAJ
1387,Diala Naboulsi,https://scholar.google.com//citations?hl=en&user=Pge1kZsAAAAJ
1388,AZZEDDINE SOULAIMANI,https://scholar.google.com//citations?hl=en&user=t6C28FQAAAAJ
1389,Pascal Bigras,https://scholar.google.com//citations?hl=en&user=DURpN0oAAAAJ
1390,Matthew Toews,https://scholar.google.com//citations?hl=en&user=CebI4YoAAAAJ
1391,Frederic Nabki,https://scholar.google.com//citations?hl=en&user=FP95KfwAAAAJ
1392,Pascal Giard,https://scholar.google.com//citations?hl=en&user=iG1LAscAAAAJ
1393,Ali Ahmadi,https://scholar.google.com//citations?hl=en&user=eT-ubdMAAAAJ
1394,Louis Rivest,https://scholar.google.com//citations?hl=en&user=NAjI4igAAAAJ
1395,Olivier Doutres,https://scholar.google.com//citations?hl=en&user=MabEB9oAAAAJ
1396,"Mohammad Sharifzadeh, PhD, SMIEEE",https://scholar.google.com//citations?hl=en&user=44tzGH8AAAAJ
1397,Carlos Vázquez,https://scholar.google.com//citations?hl=en&user=66PEu_YAAAAJ
1398,Dawit Gedamu,https://scholar.google.com//citations?hl=en&user=HD-7tIAAAAAJ
1399,ERIC CHARLES HENRI DORION,https://scholar.google.com//citations?hl=en&user=kc9WDkUAAAAJ
1400,René Jr Landry,https://scholar.google.com//citations?hl=en&user=mbWDFRMAAAAJ
1401,Kim Khoa Nguyen,https://scholar.google.com//citations?hl=en&user=Bi_GQFwAAAAJ
1402,Ghyslain Gagnon,https://scholar.google.com//citations?hl=en&user=clENKAgAAAAJ
1403,Mohamad Forouzanfar,https://scholar.google.com//citations?hl=en&user=eqAXy0IAAAAJ
1404,Patrick Cardinal,https://scholar.google.com//citations?hl=en&user=23rIjfwAAAAJ
1405,Wahid Maref,https://scholar.google.com//citations?hl=en&user=UyL2Uj8AAAAJ
1406,Mickael Gardoni,https://scholar.google.com//citations?hl=en&user=GKhLUqgAAAAJ
1407,Ahmed Joubair,https://scholar.google.com//citations?hl=en&user=WVyKXhAAAAAJ
1408,Neila Mezghani,https://scholar.google.com//citations?hl=en&user=KaPPYC4AAAAJ
1409,Marc Boulé,https://scholar.google.com//citations?hl=en&user=y3ukjHkAAAAJ
1410,Christine Tremblay,https://scholar.google.com//citations?hl=en&user=aGfM6CYAAAAJ
1411,Zhaoheng Liu,https://scholar.google.com//citations?hl=en&user=_oRCSqEAAAAJ
1412,Albert Nubiola,https://scholar.google.com//citations?hl=en&user=V0phrZgAAAAJ
1413,"Sylvie Nadeau, Ing., Ph.D.",https://scholar.google.com//citations?hl=en&user=pbjyzSYAAAAJ
1414,Hossein Monajati,https://scholar.google.com//citations?hl=en&user=6_DWlx8AAAAJ
1415,Tony Wong,https://scholar.google.com//citations?hl=en&user=yNGj7r8AAAAJ
1416,Aris Leivadeas,https://scholar.google.com//citations?hl=en&user=mB1iyikAAAAJ
1417,Alan Carter,https://scholar.google.com//citations?hl=en&user=jbk1-qsAAAAJ
1418,Fabio Petrillo,https://scholar.google.com//citations?hl=en&user=l6M9ewoAAAAJ
1419,Erik Poirier,https://scholar.google.com//citations?hl=en&user=qYdv9QoAAAAJ
1420,Stanislaw Kajl,https://scholar.google.com//citations?hl=en&user=P5nJ2YYAAAAJ
1421,Chuan Pham,https://scholar.google.com//citations?hl=en&user=nn_V-bQAAAAJ
1422,Ghizlane El Boussaidi,https://scholar.google.com//citations?hl=en&user=rfHbo4gAAAAJ
1423,Kaiwen Zhang,https://scholar.google.com//citations?hl=en&user=lgPKxw8AAAAJ
1424,Henri Champliaud,https://scholar.google.com//citations?hl=en&user=1uAhl_oAAAAJ
1425,Abdelouahed Gherbi,https://scholar.google.com//citations?hl=en&user=FfjEkaUAAAAJ
1426,Tai Manh Ho,https://scholar.google.com//citations?hl=en&user=XBu5NRoAAAAJ
1427,Luc Duong,https://scholar.google.com//citations?hl=en&user=AWK2txIAAAAJ
1428,Conrad Boton,https://scholar.google.com//citations?hl=en&user=zrk-n8AAAAAJ
1429,Alireza Khodabandeh,https://scholar.google.com//citations?hl=en&user=ILW66ZsAAAAJ
1430,Frédéric Monette,https://scholar.google.com//citations?hl=en&user=Wc6WuF4AAAAJ
1431,Tri Minh Nguyen,https://scholar.google.com//citations?hl=en&user=g3vebtgAAAAJ
1432,Vincent Demers,https://scholar.google.com//citations?hl=en&user=mFQTApMAAAAJ
1433,Natalia Nuño,https://scholar.google.com//citations?hl=en&user=smPb81YAAAAJ
1434,Mohammad Kazemi,https://scholar.google.com//citations?hl=en&user=W-oFkY8AAAAJ
1435,"Mustapha Ouhimmou, Eng., Ph.D.",https://scholar.google.com//citations?hl=en&user=9gbePJEAAAAJ
1436,"Eric Wagnac, ing., PhD",https://scholar.google.com//citations?hl=en&user=yXaZKjYAAAAJ
1437,Alena Kreitcberg,https://scholar.google.com//citations?hl=en&user=4iw-OcEAAAAJ
1438,Xiaohua Yang,https://scholar.google.com//citations?hl=en&user=FbZ_wE4AAAAJ
1439,"Dr. Rezkallah Miloud, IEEE Senior Member, Senior Researcher and Adjunct Professor",https://scholar.google.com//citations?hl=en&user=0CmzkOcAAAAJ
1440,Thomas padois,https://scholar.google.com//citations?hl=en&user=DSg6EfwAAAAJ
1441,James Lapalme,https://scholar.google.com//citations?hl=en&user=Vg4vUaQAAAAJ
1442,Vladimir Polotski,https://scholar.google.com//citations?hl=en&user=dX242C8AAAAJ
1443,Hossein Arasteh,https://scholar.google.com//citations?hl=en&user=Ycue6aAAAAAJ
1444,Pierre Belanger,https://scholar.google.com//citations?hl=en&user=QpkvnesAAAAJ
1445,Bassant Selim,https://scholar.google.com//citations?hl=en&user=Fg-dDwMAAAAJ
1446,Jean-Luc Martel,https://scholar.google.com//citations?hl=en&user=HHZ8lkoAAAAJ
1447,Wael Jaafar,https://scholar.google.com//citations?hl=en&user=VbNQmfQAAAAJ
1448,Jérôme Rony,https://scholar.google.com//citations?hl=en&user=5_jpGD0AAAAJ
1449,Didier Haillot,https://scholar.google.com//citations?hl=en&user=nRNhBU0AAAAJ
1450,Balamurali Murugesan,https://scholar.google.com//citations?hl=en&user=TmuKf44AAAAJ
1451,Simon Drouin,https://scholar.google.com//citations?hl=en&user=Mu3pWzYAAAAJ
1452,Munzer Hassan,https://scholar.google.com//citations?hl=en&user=Bod6kzMAAAAJ
1453,Tan Pham,https://scholar.google.com//citations?hl=en&user=XhEUSiwAAAAJ
1454,Ivanka Iordanova,https://scholar.google.com//citations?hl=en&user=tpavwVcAAAAJ
1455,Camille Coti,https://scholar.google.com//citations?hl=en&user=pmLJUvYAAAAJ
1456,Imad MOUGHARBEL,https://scholar.google.com//citations?hl=en&user=E936fGkAAAAJ
1457,Alejandro Murrieta Mendoza,https://scholar.google.com//citations?hl=en&user=2plGuycAAAAJ
1458,Alireza Javadi,https://scholar.google.com//citations?hl=en&user=eUeiChgAAAAJ
1459,nadjia kara,https://scholar.google.com//citations?hl=en&user=41Njd1gAAAAJ
1460,Mohammad Babaie,https://scholar.google.com//citations?hl=en&user=L9cjbpIAAAAJ
1461,Thomas Dupont,https://scholar.google.com//citations?hl=en&user=-BFegFwAAAAJ
1462,Catherine Laporte,https://scholar.google.com//citations?hl=en&user=FAAGfC8AAAAJ
1463,Mathieu Lapointe,https://scholar.google.com//citations?hl=en&user=kt1-busAAAAJ
1464,Francis Bordeleau,https://scholar.google.com//citations?hl=en&user=e6K5rvMAAAAJ
1465,Anselme Ndikumana,https://scholar.google.com//citations?hl=en&user=8VgBLGoAAAAJ
1466,Marcel Gabrea,https://scholar.google.com//citations?hl=en&user=S_S7ikQAAAAJ
1467,Lucas A. Hof,https://scholar.google.com//citations?hl=en&user=ATqCAaQAAAAJ
1468,Djilali Amrani,https://scholar.google.com//citations?hl=en&user=ObbMtc8AAAAJ
1469,Charles Fallaha,https://scholar.google.com//citations?hl=en&user=rH82aD8AAAAJ
1470,Seyed Hamed Seyed Hosseini,https://scholar.google.com//citations?hl=en&user=iyYh7S4AAAAJ
1471,Qingsong Wang,https://scholar.google.com//citations?hl=en&user=5_WFTUIAAAAJ
1472,Mathias Glaus,https://scholar.google.com//citations?hl=en&user=V987rxYAAAAJ
1473,Rim Larbi,https://scholar.google.com//citations?hl=en&user=9sPgGNwAAAAJ
1474,Nerguizian Vahé,https://scholar.google.com//citations?hl=en&user=FbATGpQAAAAJ
1475,Sheldon Andrews,https://scholar.google.com//citations?hl=en&user=aoAfWEQAAAAJ
1476,Ulrich Aïvodji,https://scholar.google.com//citations?hl=en&user=47kuuqIAAAAJ
1477,Yassine Kali,https://scholar.google.com//citations?hl=en&user=YLBsx5IAAAAJ
1478,Mourad Kedadouche,https://scholar.google.com//citations?hl=en&user=ck1NyTkAAAAJ
1479,Lokman Sboui,https://scholar.google.com//citations?hl=en&user=wmnbIA0AAAAJ
1480,Seyed Sina Mousavi Ojarestaghi,https://scholar.google.com//citations?hl=en&user=VSzYPZ4AAAAJ
1481,Viet-Hung VU,https://scholar.google.com//citations?hl=en&user=XRUI2eIAAAAJ
1482,David St-Onge,https://scholar.google.com//citations?hl=en&user=1_ytQ1YAAAAJ
1483,Tasseda Boukherroub,https://scholar.google.com//citations?hl=en&user=zBXv5HcAAAAJ
1484,Michael Menard,https://scholar.google.com//citations?hl=en&user=6Q1gBgQAAAAJ
1485,Hamed Kouchaki-Penchah,https://scholar.google.com//citations?hl=en&user=J-EjhlYAAAAJ
1486,Sylvie Ratté,https://scholar.google.com//citations?hl=en&user=LQW4_ZoAAAAJ
1487,Michel Sabourin,https://scholar.google.com//citations?hl=en&user=gv0W0MkAAAAJ
1488,Eric Paquette,https://scholar.google.com//citations?hl=en&user=vbUar1IAAAAJ
1489,Thomas Elliot,https://scholar.google.com//citations?hl=en&user=xLM5FD0AAAAJ
1490,Philippe Lavoie,https://scholar.google.com//citations?hl=en&user=T99f8PEAAAAJ
1491,Borhen Louhichi,https://scholar.google.com//citations?hl=en&user=H2yf2GsAAAAJ
1492,Yves Blaquière,https://scholar.google.com//citations?hl=en&user=zKc9dmwAAAAJ
1493,Thanh-Dung Le,https://scholar.google.com//citations?hl=en&user=mSdI7nMAAAAJ
1494,Andrei Tsarkov,https://scholar.google.com//citations?hl=en&user=YDfTD1YAAAAJ
1495,Thu-Ngoc Nguyen,https://scholar.google.com//citations?hl=en&user=bymzqikAAAAJ
1496,Mohammed Sayagh,https://scholar.google.com//citations?hl=en&user=c2P4vhIAAAAJ
1497,Jitender Grover,https://scholar.google.com//citations?hl=en&user=NJ9UOcQAAAAJ
1498,David R. Labbe,https://scholar.google.com//citations?hl=en&user=qsInh1oAAAAJ
1499,Azam Usefian,https://scholar.google.com//citations?hl=en&user=xaRVEfIAAAAJ
1500,Dorian Delbergue,https://scholar.google.com//citations?hl=en&user=I1lfETEAAAAJ
1501,Patrick Germain,https://scholar.google.com//citations?hl=en&user=Wu83XvgAAAAJ
1502,Fatih Nayebi,https://scholar.google.com//citations?hl=en&user=s6lWpdEAAAAJ
1503,Segla KPODJEDO,https://scholar.google.com//citations?hl=en&user=ZRSVdIMAAAAJ
1504,Mathieu Dumas,https://scholar.google.com//citations?hl=en&user=zU3FdyEAAAAJ
1505,Saeid Saedi Ardahaei,https://scholar.google.com//citations?hl=en&user=ZwJeBTgAAAAJ
1506,Georges Ghazi,https://scholar.google.com//citations?hl=en&user=3u7p2r0AAAAJ
1507,Ghassan Dahman,https://scholar.google.com//citations?hl=en&user=w7kH1YMAAAAJ
1508,Gullnaz Shahzadi,https://scholar.google.com//citations?hl=en&user=1wuwiAkAAAAJ
1509,Phuong Luong Thi Thu,https://scholar.google.com//citations?hl=en&user=TQSw6yQAAAAJ
1510,Danielle Monfet,https://scholar.google.com//citations?hl=en&user=1fSek6gAAAAJ
1511,David Bensoussan,https://scholar.google.com//citations?hl=en&user=xqgn_9wAAAAJ
1512,Fabrice VAUSSENAT,https://scholar.google.com//citations?hl=en&user=MNgyg7MAAAAJ
1513,"Ahmad Abo El Ezz, Ph.D.",https://scholar.google.com//citations?hl=en&user=AzjQ5BEAAAAJ
1514,Zhengkun Feng,https://scholar.google.com//citations?hl=en&user=uEPuu5QAAAAJ
