,Name,Link
308,Sean Dennis Christie,https://scholar.google.com//citations?hl=en&user=hSMyawIAAAAJ
309,Theodore Kolokolnikov,https://scholar.google.com//citations?hl=en&user=WQQinBQAAAAJ
310,Alex Martynenko,https://scholar.google.com//citations?hl=en&user=4rgAiVYAAAAJ
311,Michel Ladouceur,https://scholar.google.com//citations?hl=en&user=jNML5FoAAAAJ
312,Deijun xiong or Dejun Xiong,https://scholar.google.com//citations?hl=en&user=tW9Fdi4AAAAJ
313,Zoheir Farhat,https://scholar.google.com//citations?hl=en&user=ne5Yv-kAAAAJ
314,Valerie Trifts,https://scholar.google.com//citations?hl=en&user=bl4W5h8AAAAJ
315,Thomas J. Duck,https://scholar.google.com//citations?hl=en&user=V73wRYkAAAAJ
316,Mladen R Nedimović,https://scholar.google.com//citations?hl=en&user=LfvagdoAAAAJ
317,Finlay Maguire,https://scholar.google.com//citations?hl=en&user=rHFCtWwAAAAJ
318,David L. Jakeman,https://scholar.google.com//citations?hl=en&user=wdMO-j8AAAAJ
319,Andrea Murphy,https://scholar.google.com//citations?hl=en&user=RgVR6WUAAAAJ
320,Mohammad Hajizadeh,https://scholar.google.com//citations?hl=en&user=9OGkJzcAAAAJ
321,Rebecca Langlois,https://scholar.google.com//citations?hl=en&user=1LgqeTUAAAAJ
322,Michael Pegg,https://scholar.google.com//citations?hl=en&user=knYCnToAAAAJ
323,T Alexander Quinn,https://scholar.google.com//citations?hl=en&user=VXdQwiwAAAAJ
324,Victor D Martinez,https://scholar.google.com//citations?hl=en&user=V1JcXk0AAAAJ
325,Lynch Derek H,https://scholar.google.com//citations?hl=en&user=NGF-f_gAAAAJ
326,Robert Bauer,https://scholar.google.com//citations?hl=en&user=yB9a7xwAAAAJ
327,Mengyun Nie,https://scholar.google.com//citations?hl=en&user=x68yW0oAAAAJ
328,Dirk V. Arnold,https://scholar.google.com//citations?hl=en&user=NsIbm80AAAAJ
329,Robin Urquhart,https://scholar.google.com//citations?hl=en&user=fp-VN6MAAAAJ
330,Owen Sherwood,https://scholar.google.com//citations?hl=en&user=qYWV5WYAAAAJ
331,Thomas D. Brothers,https://scholar.google.com//citations?hl=en&user=CL1A-mIAAAAJ
332,Steven D. Beyea,https://scholar.google.com//citations?hl=en&user=CtffvMoAAAAJ
333,Quan (Sophia) He,https://scholar.google.com//citations?hl=en&user=TqBXspQAAAAJ
334,Ramón Filgueira,https://scholar.google.com//citations?hl=en&user=aVf04FUAAAAJ
335,Erin M. Bertrand,https://scholar.google.com//citations?hl=en&user=F_XLrPwAAAAJ
336,David Hamilton,https://scholar.google.com//citations?hl=en&user=HJL7ZgwAAAAJ
337,Dr. Sylvain Charlebois,https://scholar.google.com//citations?hl=en&user=ucvrfyMAAAAJ
338,RA Purdy,https://scholar.google.com//citations?hl=en&user=i6ZyecAAAAAJ
339,Jan K. Rainey,https://scholar.google.com//citations?hl=en&user=OAYRLp0AAAAJ
340,Heather A Andreas,https://scholar.google.com//citations?hl=en&user=hMY4dk4AAAAJ
341,Jason J. LeBlanc,https://scholar.google.com//citations?hl=en&user=BtboPTkAAAAJ
342,Megan Bailey,https://scholar.google.com//citations?hl=en&user=izQ4GugAAAAJ
343,John T. Blake,https://scholar.google.com//citations?hl=en&user=KADcL_QAAAAJ
344,Grace Johnston,https://scholar.google.com//citations?hl=en&user=STdEzyoAAAAJ
345,Kirstie Hawkey,https://scholar.google.com//citations?hl=en&user=6KJL3-wAAAAJ
346,Blaine M Cleghorn,https://scholar.google.com//citations?hl=en&user=Cds_3vEAAAAJ
347,Ghada I Koleilat,https://scholar.google.com//citations?hl=en&user=R2Z9nJgAAAAJ
348,Derek Kimmerly,https://scholar.google.com//citations?hl=en&user=dc9aThUAAAAJ
349,Francois Tremblay,https://scholar.google.com//citations?hl=en&user=cQ7Zm78AAAAJ
350,Isabelle Coutand,https://scholar.google.com//citations?hl=en&user=lPzmorAAAAAJ
351,Karthik Tennankore,https://scholar.google.com//citations?hl=en&user=VTArnHMAAAAJ
352,Mark Filiaggi,https://scholar.google.com//citations?hl=en&user=wMK167EAAAAJ
353,Serge Grabtchak,https://scholar.google.com//citations?hl=en&user=IJCnuX0AAAAJ
354,Lei Liu,https://scholar.google.com//citations?hl=en&user=PfkKdrIAAAAJ
355,Michael Dowd,https://scholar.google.com//citations?hl=en&user=ynkljBkAAAAJ
356,Judith Read Guernsey,https://scholar.google.com//citations?hl=en&user=LFEFQGoAAAAJ
357,Mita Dasog,https://scholar.google.com//citations?hl=en&user=lOYQ2l8AAAAJ
358,Marianne Stanford,https://scholar.google.com//citations?hl=en&user=7sLNbAMAAAAJ
359,Jesse Maassen,https://scholar.google.com//citations?hl=en&user=3yLiqm0AAAAJ
360,Michael Bezuhly,https://scholar.google.com//citations?hl=en&user=v6MvpEYAAAAJ
361,Amy Bombay,https://scholar.google.com//citations?hl=en&user=tggKjmcAAAAJ
362,"Agu Remigius, PhD",https://scholar.google.com//citations?hl=en&user=23rh1EoAAAAJ
363,Martin Bullock,https://scholar.google.com//citations?hl=en&user=DtXZWoUAAAAJ
364,David Bell,https://scholar.google.com//citations?hl=en&user=urfo6DMAAAAJ
365,daria manos,https://scholar.google.com//citations?hl=en&user=rKEmB9sAAAAJ
366,Leslie Anne Campbell,https://scholar.google.com//citations?hl=en&user=Zy0GAdEAAAAJ
367,robert liwski,https://scholar.google.com//citations?hl=en&user=ZBeq_dQAAAAJ
368,Geoffrey G Hesketh,https://scholar.google.com//citations?hl=en&user=tMBrIG4AAAAJ
369,Tobias K Karakach,https://scholar.google.com//citations?hl=en&user=NZytwncAAAAJ
370,Cindy Feng,https://scholar.google.com//citations?hl=en&user=ckMGQsIAAAAJ
371,Michelle Stone,https://scholar.google.com//citations?hl=en&user=2sT-dCEAAAAJ
372,Ying Zhang,https://scholar.google.com//citations?hl=en&user=OJtIIBoAAAAJ
373,Andrew Rau-Chaplin,https://scholar.google.com//citations?hl=en&user=-PvfVhgAAAAJ
374,michael cada,https://scholar.google.com//citations?hl=en&user=5HGoU-gAAAAJ
375,Ingrid Pollet,https://scholar.google.com//citations?hl=en&user=nLLl6HYAAAAJ
376,Kaja Rotermund,https://scholar.google.com//citations?hl=en&user=-EB99xgAAAAJ
377,William Baldridge,https://scholar.google.com//citations?hl=en&user=9l63-7AAAAAJ
378,Jeanette Boudreau,https://scholar.google.com//citations?hl=en&user=onWNmUEAAAAJ
379,Paige Moorhouse,https://scholar.google.com//citations?hl=en&user=BnCn1-MAAAAJ
380,David VanderZwaag,https://scholar.google.com//citations?hl=en&user=IlRLTb4AAAAJ
381,Tudor Borza,https://scholar.google.com//citations?hl=en&user=qTCL_-gAAAAJ
382,Denis Dupre,https://scholar.google.com//citations?hl=en&user=HSAAId8AAAAJ
383,D Haldane,https://scholar.google.com//citations?hl=en&user=xePTslEAAAAJ
384,Susan Bowles,https://scholar.google.com//citations?hl=en&user=dr90m9kAAAAJ
385,Sophie Jacques,https://scholar.google.com//citations?hl=en&user=j_oYPO0AAAAJ
386,Anil Adisesh,https://scholar.google.com//citations?hl=en&user=118Mv6kAAAAJ
387,Edgar Chedrawy,https://scholar.google.com//citations?hl=en&user=wgBJU4UAAAAJ
388,Sarah Dyack,https://scholar.google.com//citations?hl=en&user=AuoTPZMAAAAJ
389,Karl Dilcher,https://scholar.google.com//citations?hl=en&user=Lb4hnmoAAAAJ
390,Hyo-Sung Ro,https://scholar.google.com//citations?hl=en&user=DzTgqA8AAAAJ
391,John M Tallon,https://scholar.google.com//citations?hl=en&user=RAZPS5QAAAAJ
392,Aaron J Newman,https://scholar.google.com//citations?hl=en&user=CZySdSoAAAAJ
393,Stefanie M. Colombo,https://scholar.google.com//citations?hl=en&user=VG-4EfsAAAAJ
394,Cindy Shearer,https://scholar.google.com//citations?hl=en&user=wQJ8JfIAAAAJ
395,jeff karabanow,https://scholar.google.com//citations?hl=en&user=Wbv2bbMAAAAJ
396,Kyle John Wilby,https://scholar.google.com//citations?hl=en&user=LRrcG_kAAAAJ
397,Nikhil Thomas,https://scholar.google.com//citations?hl=en&user=ugC3ligAAAAJ
398,Adel M. Al Taweel,https://scholar.google.com//citations?hl=en&user=OL_2zEYAAAAJ
399,Patricia Van Roon,https://scholar.google.com//citations?hl=en&user=SaWFBEAAAAAJ
400,Arunika Gunawardena,https://scholar.google.com//citations?hl=en&user=16csDasAAAAJ
401,Ron El-Hawary,https://scholar.google.com//citations?hl=en&user=TNQj0XwAAAAJ
402,Daniel Rasic,https://scholar.google.com//citations?hl=en&user=aarHCTgAAAAJ
403,Melanie Keats,https://scholar.google.com//citations?hl=en&user=1GjdYLkAAAAJ
404,Uday Venkatadri,https://scholar.google.com//citations?hl=en&user=1DDdDNMAAAAJ
405,Manuel Helbig,https://scholar.google.com//citations?hl=en&user=ntPlxu4AAAAJ
406,Kimberley  Good,https://scholar.google.com//citations?hl=en&user=136jfn0AAAAJ
407,David Percival,https://scholar.google.com//citations?hl=en&user=y0lo5LQAAAAJ
408,Jeannette Janssen,https://scholar.google.com//citations?hl=en&user=UVvvLTgAAAAJ
409,Boris Gala-Lopez,https://scholar.google.com//citations?hl=en&user=nkGtmlgAAAAJ
410,Carolyn Buchwald,https://scholar.google.com//citations?hl=en&user=Pdnpy5QAAAAJ
411,megan aston,https://scholar.google.com//citations?hl=en&user=RersgyEAAAAJ
412,Dana Kabat-Farr,https://scholar.google.com//citations?hl=en&user=BiAqayQAAAAJ
413,Norman Schepp,https://scholar.google.com//citations?hl=en&user=zMCXLNQAAAAJ
414,f cozens,https://scholar.google.com//citations?hl=en&user=LSa2zz0AAAAJ
415,Alan Doucette,https://scholar.google.com//citations?hl=en&user=16uQAO4AAAAJ
416,Locke Davenport Huyer,https://scholar.google.com//citations?hl=en&user=wUEPV7UAAAAJ
417,Gail Dechman,https://scholar.google.com//citations?hl=en&user=sp34iPEAAAAJ
418,Kristina Boerder,https://scholar.google.com//citations?hl=en&user=Zo1GvGkAAAAJ
419,Shaun Boe,https://scholar.google.com//citations?hl=en&user=F6SCJcsAAAAJ
420,Meinhard Doelle,https://scholar.google.com//citations?hl=en&user=wcfrjwwAAAAJ
421,Alexander J. Louli,https://scholar.google.com//citations?hl=en&user=fRxYRUcAAAAJ
422,Ning Zhang,https://scholar.google.com//citations?hl=en&user=UqrKv1kAAAAJ
423,Ning Zhang,https://scholar.google.com//citations?hl=en&user=ReUDxQoAAAAJ
424,Mike Smit,https://scholar.google.com//citations?hl=en&user=KqW63v4AAAAJ
425,Christophe Herbinger,https://scholar.google.com//citations?hl=en&user=2pB56R4AAAAJ
426,Ebrahim Soleimani,https://scholar.google.com//citations?hl=en&user=wxH15hcAAAAJ
427,Amyl Ghanem,https://scholar.google.com//citations?hl=en&user=r4jfvPsAAAAJ
428,Norbert Zeh,https://scholar.google.com//citations?hl=en&user=GoTWlmgAAAAJ
429,Behnam Asgari Lajayer,https://scholar.google.com//citations?hl=en&user=jeszU20AAAAJ
430,Matthew Ernst,https://scholar.google.com//citations?hl=en&user=z0jaUz4AAAAJ
431,Peter Bodorik,https://scholar.google.com//citations?hl=en&user=wBYq09wAAAAJ
432,Bruce Crooks,https://scholar.google.com//citations?hl=en&user=vXp4tGIAAAAJ
433,Jason Brown,https://scholar.google.com//citations?hl=en&user=eWFR_ZMAAAAJ
434,Valerie Chappe,https://scholar.google.com//citations?hl=en&user=eoWy3sEAAAAJ
435,Julie Blais,https://scholar.google.com//citations?hl=en&user=d0pFehcAAAAJ
436,Alana Westwood,https://scholar.google.com//citations?hl=en&user=UUylCg8AAAAJ
437,Margot Latimer,https://scholar.google.com//citations?hl=en&user=5NkwXyMAAAAJ
438,Christopher Helland,https://scholar.google.com//citations?hl=en&user=eAgi6E0AAAAJ
439,Pedram Sadeghian,https://scholar.google.com//citations?hl=en&user=6TqZitwAAAAJ
440,Wendy Gentleman,https://scholar.google.com//citations?hl=en&user=Qczvyi4AAAAJ
441,Dolores McKeen,https://scholar.google.com//citations?hl=en&user=fVra-GcAAAAJ
442,Juris Lazovskis,https://scholar.google.com//citations?hl=en&user=8sjeH1gAAAAJ
443,Margaret Robinson,https://scholar.google.com//citations?hl=en&user=guPcvJgAAAAJ
444,Natalie Kennie-Kaulbach,https://scholar.google.com//citations?hl=en&user=iRDCacgAAAAJ
445,Joy Armson,https://scholar.google.com//citations?hl=en&user=oqKnsgUAAAAJ
446,Jeanna Parsons Leigh,https://scholar.google.com//citations?hl=en&user=_npy1EIAAAAJ
447,Dustin Scott Kehler,https://scholar.google.com//citations?hl=en&user=glCusSAAAAAJ
448,Stephen Bearne,https://scholar.google.com//citations?hl=en&user=tDCEdh0AAAAJ
449,RJ Wood,https://scholar.google.com//citations?hl=en&user=uMBS88wAAAAJ
450,Catherine Too,https://scholar.google.com//citations?hl=en&user=GKLg3sAAAAAJ
451,Jennifer Llewellyn,https://scholar.google.com//citations?hl=en&user=sRJWQMoAAAAJ
452,Grace Warner,https://scholar.google.com//citations?hl=en&user=_dQorNgAAAAJ
453,Patrice Daniel McNeely,https://scholar.google.com//citations?hl=en&user=qa3HLTQAAAAJ
454,janice moreside,https://scholar.google.com//citations?hl=en&user=LY_rSaIAAAAJ
455,Craig Lake,https://scholar.google.com//citations?hl=en&user=e54y1IEAAAAJ
456,Kirsti Rouvinen-Watt,https://scholar.google.com//citations?hl=en&user=F23i3o8AAAAJ
457,Elvira Mitraka,https://scholar.google.com//citations?hl=en&user=gl9QXybM1RkC
458,Richmond Campbell,https://scholar.google.com//citations?hl=en&user=uAgmxD8AAAAJ
459,Debbie Martin,https://scholar.google.com//citations?hl=en&user=Q8cHBu8AAAAJ
460,Ian G. Paterson,https://scholar.google.com//citations?hl=en&user=sOOFZEwAAAAJ
461,Leslie MacLaren,https://scholar.google.com//citations?hl=en&user=OPjDVzMAAAAJ
462,Mary McNally,https://scholar.google.com//citations?hl=en&user=qiBiC3AAAAAJ
463,Lucia Fanning,https://scholar.google.com//citations?hl=en&user=lEEXAQcAAAAJ
464,Neil J. Ross,https://scholar.google.com//citations?hl=en&user=x8BWNVgAAAAJ
465,Jean Hughes,https://scholar.google.com//citations?hl=en&user=FfIZJ8cAAAAJ
466,Eric R Logan,https://scholar.google.com//citations?hl=en&user=AybpYeIAAAAJ
467,Lucie Guibault,https://scholar.google.com//citations?hl=en&user=YDGASVgAAAAJ
468,Stefan Krueger,https://scholar.google.com//citations?hl=en&user=v4Xz0lsAAAAJ
469,"Brendan M. Leung, Ph.D.",https://scholar.google.com//citations?hl=en&user=82pPGOcAAAAJ
470,Shanon Phelan,https://scholar.google.com//citations?hl=en&user=tpWfA5sAAAAJ
471,Janet Ingles,https://scholar.google.com//citations?hl=en&user=KuI_bNUAAAAJ
472,Rebecca Meagher,https://scholar.google.com//citations?hl=en&user=UjnvnVAAAAAJ
473,Vincent Sieben,https://scholar.google.com//citations?hl=en&user=J5u52CMAAAAJ
474,Jacek Ilow,https://scholar.google.com//citations?hl=en&user=1r5VXj4AAAAJ
475,GW Price,https://scholar.google.com//citations?hl=en&user=mzCPAxMAAAAJ
476,Azadeh Kermanshahi,https://scholar.google.com//citations?hl=en&user=782ul8MAAAAJ
477,Candice Crocker,https://scholar.google.com//citations?hl=en&user=oYsbdlUAAAAJ
478,Eraldo Batista Jr,https://scholar.google.com//citations?hl=en&user=Nj-2MgEAAAAJ
479,Wentao Song,https://scholar.google.com//citations?hl=en&user=u8Je0GAAAAAJ
480,Kirk Magee,https://scholar.google.com//citations?hl=en&user=KYjTL_UAAAAJ
481,KJ Nelson,https://scholar.google.com//citations?hl=en&user=gxqp9p0AAAAJ
482,Lam Si Tung Ho,https://scholar.google.com//citations?hl=en&user=D4rBbksAAAAJ
483,Beata Derfalvi,https://scholar.google.com//citations?hl=en&user=eTHPBqwAAAAJ
484,"Anuj Kumar, PhD",https://scholar.google.com//citations?hl=en&user=WXTrTuwAAAAJ
485,Jessie-Lee McIsaac (Langille),https://scholar.google.com//citations?hl=en&user=jScFEKQAAAAJ
486,Hamed Jelodar,https://scholar.google.com//citations?hl=en&user=d77wRGMAAAAJ
487,Lisa Barrett,https://scholar.google.com//citations?hl=en&user=iEy-2LcAAAAJ
488,Michael Hall,https://scholar.google.com//citations?hl=en&user=urIpcD4AAAAJ
489,Dr Pollen K F. Yeung,https://scholar.google.com//citations?hl=en&user=XHKMtEUAAAAJ
490,Rajasekaran R Lada,https://scholar.google.com//citations?hl=en&user=w4gs5jwAAAAJ
491,Paul M Johnson,https://scholar.google.com//citations?hl=en&user=9Kc9ldEAAAAJ
492,Steve Aiken,https://scholar.google.com//citations?hl=en&user=m32WRtwAAAAJ
493,Hessameddin Yaghoobi,https://scholar.google.com//citations?hl=en&user=0kU6BP0AAAAJ
494,Kate Swanson,https://scholar.google.com//citations?hl=en&user=t5-8F-MAAAAJ
495,Ali Nasiri,https://scholar.google.com//citations?hl=en&user=_gqUlcYAAAAJ
496,"Yu Chen, MD, MSc., PhD",https://scholar.google.com//citations?hl=en&user=kc3ehpAAAAAJ
497,Hongxia Liu,https://scholar.google.com//citations?hl=en&user=HSk-FyUAAAAJ
498,Kathy Russell,https://scholar.google.com//citations?hl=en&user=VrUFLPMAAAAJ
499,Mariam Al hattab,https://scholar.google.com//citations?hl=en&user=xad6OXwAAAAJ
500,Ma Xiaowei,https://scholar.google.com//citations?hl=en&user=6Yn6AfIAAAAJ
501,Aik Jiang Lau,https://scholar.google.com//citations?hl=en&user=Ri-WMVUAAAAJ
502,Mat Nightingale,https://scholar.google.com//citations?hl=en&user=1PlVXk0AAAAJ
503,Ruth C Musgrave,https://scholar.google.com//citations?hl=en&user=nbd0gTMAAAAJ
504,ketan kulkarni,https://scholar.google.com//citations?hl=en&user=rVfayyYAAAAJ
505,Casey Warman,https://scholar.google.com//citations?hl=en&user=vqtCEWoAAAAJ
506,Iraj Fooladi,https://scholar.google.com//citations?hl=en&user=u43UV3sAAAAJ
507,Vishal Uppal,https://scholar.google.com//citations?hl=en&user=mGmoLREAAAAJ
508,Robert W Loney,https://scholar.google.com//citations?hl=en&user=2krolD4AAAAJ
509,Lori McCay-Peet,https://scholar.google.com//citations?hl=en&user=Y1H5NoQAAAAJ
510,Sageev Oore,https://scholar.google.com//citations?hl=en&user=cI0dYX4AAAAJ
511,Helena Piccinini,https://scholar.google.com//citations?hl=en&user=GaNVzlMAAAAJ
512,Audrey Steenbeek,https://scholar.google.com//citations?hl=en&user=-8i9lJYAAAAJ
513,kimberley hall,https://scholar.google.com//citations?hl=en&user=JSd72HQAAAAJ
514,Elizabeth A Cowley,https://scholar.google.com//citations?hl=en&user=ik2osv8AAAAJ
515,Lord Abbey; Associate Professor,https://scholar.google.com//citations?hl=en&user=cd8GM0YAAAAJ
516,Beth Halperin,https://scholar.google.com//citations?hl=en&user=ybMXk_QAAAAJ
517,Laurene Rehman,https://scholar.google.com//citations?hl=en&user=9mDT4BoAAAAJ
518,Claver Diallo,https://scholar.google.com//citations?hl=en&user=qwSFDKYAAAAJ
519,Alice Aiken,https://scholar.google.com//citations?hl=en&user=OLzjHaUAAAAJ
520,Kuan Xu,https://scholar.google.com//citations?hl=en&user=EmfwoLUAAAAJ
521,Anne Marie Whelan,https://scholar.google.com//citations?hl=en&user=nwfbjMcAAAAJ
522,Laurette Geldenhuys,https://scholar.google.com//citations?hl=en&user=n-6v_QgAAAAJ
523,Kyung Young Lee,https://scholar.google.com//citations?hl=en&user=a9VUD7EAAAAJ
524,James Ellsmere,https://scholar.google.com//citations?hl=en&user=mzHRDCQAAAAJ
525,Richard Devlin,https://scholar.google.com//citations?hl=en&user=bK_5XIgAAAAJ
526,Marion Brown,https://scholar.google.com//citations?hl=en&user=QnuUqtEAAAAJ
527,Matthias Schmidt,https://scholar.google.com//citations?hl=en&user=T_jumwQAAAAJ
528,Riyad Alshammari,https://scholar.google.com//citations?hl=en&user=hafYNFsAAAAJ
529,Daniel Gaston,https://scholar.google.com//citations?hl=en&user=q3rV2-gAAAAJ
530,Horand Gassmann,https://scholar.google.com//citations?hl=en&user=LzPtuh0AAAAJ
531,Hany El Naggar,https://scholar.google.com//citations?hl=en&user=33DdPHAAAAAJ
532,Samuel Asiedu,https://scholar.google.com//citations?hl=en&user=mlPLnBsAAAAJ
533,Duy Ngoc Do,https://scholar.google.com//citations?hl=en&user=csRk-rQAAAAJ
534,John Frampton,https://scholar.google.com//citations?hl=en&user=8XESHkkAAAAJ
535,Alison Wong,https://scholar.google.com//citations?hl=en&user=wPgndNIAAAAJ
536,Gefu Wang-Pruski,https://scholar.google.com//citations?hl=en&user=nknH9BEAAAAJ
537,christine short,https://scholar.google.com//citations?hl=en&user=G8OpazMAAAAJ
538,Yassine El Hiani,https://scholar.google.com//citations?hl=en&user=5sOanQUAAAAJ
539,Samuel Alan Stewart,https://scholar.google.com//citations?hl=en&user=NlSqEuIAAAAJ
540,Vittorio Maselli,https://scholar.google.com//citations?hl=en&user=aemrwxoAAAAJ
541,Brandon Heung,https://scholar.google.com//citations?hl=en&user=8jP4TVoAAAAJ
542,Huaichun Wang,https://scholar.google.com//citations?hl=en&user=UrYkOUQAAAAJ
543,Derek Rutherford,https://scholar.google.com//citations?hl=en&user=E4W4s34AAAAJ
544,Louise Spiteri,https://scholar.google.com//citations?hl=en&user=bRj8KHYAAAAJ
545,Dr. Tsermpini Evangelia Eirini,https://scholar.google.com//citations?hl=en&user=_V3GMj4AAAAJ
546,Masud Rahman,https://scholar.google.com//citations?hl=en&user=9SrqOewAAAAJ
547,Eric Poitras,https://scholar.google.com//citations?hl=en&user=TNaVSQwAAAAJ
548,Derek Reilly,https://scholar.google.com//citations?hl=en&user=fZ56s2EAAAAJ
549,Yana Eglit,https://scholar.google.com//citations?hl=en&user=tBMxOWYAAAAJ
550,Muhammad Ahsanul Habib,https://scholar.google.com//citations?hl=en&user=EqK6qS0AAAAJ
551,Connor P Aiken,https://scholar.google.com//citations?hl=en&user=0VfzK60AAAAJ
